item_id,small_description,long_description,category,merch_class,channel_restriction,barcode,brand_name,age_restriction,primary_image,alternate_image,base_url
77049568,The Everything Cooking for Kid,"<b>Ronni Litz Julien, MS, RD/LDN</b> (Bay Harbor Islands, FL), is a nutritionist and health expert, registered dietitian, author, and Childhood Nutrition Expert for Discovery Kids' Channel. Julien develops lifelong behavioral changes for clients, creating nutrition lifestyles that are realistic and simple to manage. She specializes in family/children's healthy eating, disease prevention, weight management, heart disease, diabetes, eating disorders, cancer, and other nutrition-related issues. She is the ABC/WPLG Local 10.com Family Nutrition Correspondent, and serves as a consultant to national and local media on the topics of nutrition and healthy eating. Julien is also a volunteer spokesperson for the American Heart Association's Campaign on Childhood Obesity. Her heart belongs to her husband Stephen, and her twelve- and fifteen-year-old boys, Jamie and Jordan.",APPAREL,0,MULTI-CHANNEL,77049568284025,Unknown,0,GUEST_d43b3e4f-4baf-47be-be9f-eb93a9aea8ff,GUEST_d43b3e4f-4baf-47be-be9f-eb93a9aea8ff,https://imagetarget.com/image/Target/
81048853,Super Simple Cooking for Kids ,"<p><strong>50 Simple recipes to build kids' confidence in the kitchen--for ages 8-12 </strong></p><p>Learning to cook should be as easy and fun as enjoying the final product. <em>Super Simple Cooking for Kids</em> gives kids a taste for kitchen independence (and their own delicious food!). With 50 simple recipes designed specifically for beginners, this kids cookbook requires no previous experience, pricey ingredients, or specialized equipment. </p><p>Kids will start with the basics by learning how to follow a recipe, kitchen safety essentials, and when to ask for help. Then, pint-size chefs can try simple, delicious recipes for every meal, including Pumpkin Pancakes, Chicken Taquitos, and Baked Ravioli--many of which they can accomplish all on their own. Handy indicators of the recipe's level of difficulty make it easy to pick dishes that work for you. </p><p>Inside this kids cookbook you'll find: </p><ul><li><strong>Fewer ingredients, more flavor</strong>--50 super simple kids cookbook recipes that use 5 to 10 ingredients--tops. </li><li><strong>Picky eaters rejoice!</strong>--Familiar foods will appeal to even the pickiest of palates, without compromising on nutrition. </li><li><strong>Cooking fun</strong>--This kids cookbook is filled with fun food facts that will pique their minds as well as their appetites. </li></ul></p><p>Discover a kids cookbook that teaches the basics in the kitchen with delicious results! </p>",APPAREL,0,MULTI-CHANNEL,81048853284025,Unknown,0,GUEST_615502fa-6c7e-4f63-95d6-a64e072ab81d,GUEST_615502fa-6c7e-4f63-95d6-a64e072ab81d,https://imagetarget.com/image/Target/
77865016,Cooking Through College - by  ,US,APPAREL,0,MULTI-CHANNEL,77865016284025,Unknown,0,GUEST_3232e66f-59c4-4487-9fb0-48e667e03815,GUEST_3232e66f-59c4-4487-9fb0-48e667e03815,https://imagetarget.com/image/Target/
77917997,Copycat Cooking with Six Siste,"The popular Six Sisters' Stuff bloggers come to the rescue with a new collection of more than 100 easy-to-make recipes of popular restaurant dishes and takeout favorites for busy families. Make meal planning a breeze as you mix-and-match side dishes from one restaurant with main courses from another and finish it off with a dessert from a third. Save money while spending more time with your family. Change dining-out to dining-in for a memorable experience your whole family will enjoy. <p/> Includes recipes for Texas Roadhouse Cactus Blossom, Panda Express Orange Chicken, Olive Garden Chicken Parmesan, Disneyland Monte Cristo Sandwich, Chili's Molten Hot Lava Cake, Sprinkles Red Velvet Cupcakes, and Universal Studios Butterbeer. <br>",APPAREL,0,MULTI-CHANNEL,77917997284025,Unknown,0,GUEST_fd2216e5-ed8d-45a9-aadb-b88ca134b662,GUEST_fd2216e5-ed8d-45a9-aadb-b88ca134b662,https://imagetarget.com/image/Target/
79266097,Mirage - by  Kristi Cook (Pape,"<b>Danger looms large in the sequel to <i>Haven</i>, which <i>Booklist</i> called ""a blend of the Gemma Doyle trilogy, the Twilight saga, and Lois Duncan's thrillers.""</b> <p/>Violet McKenna is back for her senior year at Winterhaven and thrilled to be with Aidan after a long summer apart. But while their love for each other is as strong as ever, their troubles are far from over. <p/>News of a rogue vampire on a killing spree sets everyone on edge. While Aidan is determined to stop the killer, Violet is chilled by a horrifying vision she simply must prevent...for if she can't, two people she loves will meet a violent end. <p/>In the midst of Violet's fear, a mysterious newcomer enters her life--and he has some vital information not just about her past, but about her future as well. Now everything Violet held as truth is upended, and she is left not knowing whom to trust, if she is in danger, and--worst of all--whether she and Aidan are really meant to be together.",APPAREL,0,MULTI-CHANNEL,79266097284025,Unknown,0,GUEST_f07d2ba0-bed7-4e3f-a64e-d5b36f86b4ba,GUEST_f07d2ba0-bed7-4e3f-a64e-d5b36f86b4ba,https://imagetarget.com/image/Target/
79486278,Cooking Light Slow-Cooker Toni,"At 25 years, <i>Cooking Light</i> is the nation's leading epicurean brand with the largest audience, most epicurean editorial and the most recipes. <i>Cooking Light</i> is the only<b></b>epicurean brand positioned at the intersection of great-tasting food and healthfulness, serving an important and growing consumer need. The brand delivers innovative recipes, nutrition advice, and resources to live a healthful lifestyle via its magazine, website, and portfolio of cookbooks; across all tablets; through the highly-acclaimed <i>Cooking Light Quick and Healthy Menu Maker</i> app; and on social media platforms including, Facebook (Facebook.com/CookingLight), Twitter (@Cooking_Light) and Pinterest (Pinterest.com/CookingLight). <i>Cooking Light</i> is published by the Time Inc. Lifestyle Group, a division of Time Inc., the largest magazine media company inthe U.S.",APPAREL,0,MULTI-CHANNEL,79486278284025,Unknown,0,GUEST_f53cbcf3-8d2f-44e3-9c4e-2f5ee38debe4,GUEST_f53cbcf3-8d2f-44e3-9c4e-2f5ee38debe4,https://imagetarget.com/image/Target/
78151705,Personal Space Camp Activity a,"""A new book of activities to go along with Personal Space Camp storybook by Julia Cook. Use as a supplementary teacher's guide with the storybook. Full of discussion questions and exercises to share with students""--",APPAREL,0,MULTI-CHANNEL,78151705284025,Unknown,0,GUEST_9cbffd3a-305f-4048-9c63-2449e4471aa6,GUEST_9cbffd3a-305f-4048-9c63-2449e4471aa6,https://imagetarget.com/image/Target/
54269721,The Cooking Gene - by  Michael,"<p><strong>Winner of the 2018 James Beard Foundation's Book Of The Year Award!</strong></p><p>Culinary historian Michael W. Twitty brings a fresh perspective to our most divisive cultural issue, race, in this illuminating memoir of Southern cuisine and food culture that traces his ancestry--both black and white--through food, from Africa to America and from slavery to freedom.</p><p>Southern food is integral to the American culinary tradition, yet the question of who ""owns"" it is one of the most provocative touchpoints in our ongoing struggles over race. In this unique memoir, Twitty takes readers to the white-hot center of this fight, tracing the roots of his own family and the charged politics surrounding the origins of soul food, barbecue, and all Southern cuisine. </p><p>Twitty travels from the tobacco and rice farms of colonial times to plantation kitchens and backbreaking cotton fields to tell of the struggles his family faced and how food enabled his ancestors' survival across three centuries. He sifts through stories, recipes, genetic tests, and historical documents, and visits Civil War battlefields in Virginia, synagogues in Alabama, and black-owned organic farms in Georgia.</p><p>As he takes us through his ancestral culinary history, Twitty suggests that healing may come from embracing the discomfort of the South's past. Along the way, he reveals a truth that is more than skin deep--the power of food to bring the kin of the enslaved and their former slaveholders to the table, where they can discover the real America together.</p>--Dr. Henry Louis Gates, host of PBS' Many Rivers to Cross </em>and Finding Your Roots</em>",APPAREL,0,MULTI-CHANNEL,54269721284025,Unknown,0,GUEST_bb8b127e-cdeb-46a1-9811-3f3b8c35c415,GUEST_bb8b127e-cdeb-46a1-9811-3f3b8c35c415,https://imagetarget.com/image/Target/
53241329,Swiffer Duster Super Extender ,"Swiffer Dusters Super Extender Handle extends up to 6 feet allowing you to reach more areas of your home and Trap + Lock up to 3x more* dust & allergens.** Duster offers 360 degrees of specially coated fibers grab onto dust & do not let go. They are uniquely designed to Trap + Lock dust from every direction. *vs. feather duster, **common inanimate allergens from cat and dog dander & dust mite matter. Swiffer Super Extender Handle Starter Kit comes with 4 Heavy Duty Duster Refills. Specially coated fibers grab onto dust & don't let go.",APPAREL,0,MULTI-CHANNEL,53241329284025,Swiffer,0,GUEST_d66e0c73-82d2-4b7f-9953-f428476eb621,GUEST_276dbd1a-1d15-4709-b24f-bbe315560ac2,https://imagetarget.com/image/Target/
53437685,Oxo Extendable Tile Brush,"The Extendable Tub & Tile Brush extends from 26"" to 42"" with a quick twist to clean without climbing or crouching. The bristled head pivots for cleaning at different angles, making it perfect for  tubs, tiles, glass, floors and narrow spaces around the toilet. Sturdy bristles scrub broad surfaces and fit into corners while the front bristles are shaped to get into corners, recesses and grout lines. The sturdy steel pole and non-slip handle make even the toughest cleaning jobs a little easier.",APPAREL,0,MULTI-CHANNEL,53437685284025,OXO,0,GUEST_f8ae13d2-94bd-413f-aebb-c96c6fa3852f,GUEST_051f9b5b-9901-46d8-861f-ffa5843e56bd,https://imagetarget.com/image/Target/
78327954,Casabella Infuse Glass Cleaner,"Treat your glass surfaces to cleanliness and shine with the help of the Glass & Window Spray Bottle Cleaning Kit from Casabella Infuse. This kit is perfect for cleaning a variety of glass surfaces, including mirrors, windows, windshields, high-gloss lacquered surfaces, and even your cellphone and computer monitor. The spray is formulated to give your surfaces a fragrance-free, ammonia-free and streak-free shine, helping you keep your household cleaning regimen non-toxic when used as directed. With a refillable spray bottle and unscented concentrate, all you need to do is refill the bottle with water and reload the cleaning concentrate — letting you clean again and again with the same bottle for reduced waste.",APPAREL,0,MULTI-CHANNEL,78327954284025,Casabella,0,GUEST_0fb98434-11f8-4193-b883-49efb2e8afdd,GUEST_7fdf4c0a-8b65-4e8c-bdc5-49d1ef2e45fd,https://imagetarget.com/image/Target/
53241294,Swiffer Sweeper Heavy Duty Mul,"Swiffer Sweeper Heavy Duty Dry Sweeping Cloths Trap + Lock 2x more dirt, dust, and hair* allowing you to quickly and easily clean all your hard floor surfaces. *vs. multi surface sweeper dry cloth. Over 30,000 3D fibers brush into tight spaces gathering dust, dirt, and pet hair. Great on Grout and any other floors from tile to finished hardwood. Make sure you try Swiffer Heavy Duty Wet Cloths to make mopping floors a breeze. When you are done, just throw that pad, and all its dirt, away. For best results use with Swiffer Sweeper and Swiffer Sweep + Vac.",APPAREL,0,MULTI-CHANNEL,53241294284025,Swiffer,0,GUEST_d8802caf-460a-4a07-8aab-459f25fb18b6,GUEST_604eb7cc-7230-44a1-8a6f-02dee65d1cba,https://imagetarget.com/image/Target/
16965145,OXO Soap Dispensing Dish Brush,"Add efficiency to your kitchen cleaning with this Soap-Dispensing Dish Brush Set from OXO. Featuring nylon bristles and a soft-grip handle, this plastic dish brush provides a sturdy cleaning utensil for scrubbing plates, frying pans and more. Pour soap into the middle of this dish brush by folding back a button just above the handle; press that same button to dispense soap as you wash, helping reduce cleaning time and effort. This dish brush set includes a plastic holder, keeping your brush clean and ready whenever you need to wash dishes.",APPAREL,0,MULTI-CHANNEL,16965145284025,OXO,0,GUEST_63de1a74-6810-43c1-a30d-3e9432658ef5,GUEST_e86f4cea-0f8c-4c3b-8dc8-305cb1c851e6,https://imagetarget.com/image/Target/
13507475,Armor All 50c Cleaning Wipes A,"Your car's delicate surfaces are too important to trust to a household cleaner. Get that natural ""just detailed"" look from Armor All® Cleaning Wipes. Meticulously engineered for your car's special needs, these convenient wipes lift away dirt and debris, revealing your car's rich, natural beauty without harming delicate surfaces. Great for your car's dash, vinyl, fabric, carpet, consoles, leather and more. Lint-free disposable Cleaning Wipes won't leave a greasy residue on your hands. Features a Moisture Lock Lid which guarantees wipes will not dry out for one year after purchase.",APPAREL,0,MULTI-CHANNEL,13507475284025,Armor All,0,GUEST_2b54ae6e-94dc-4dbf-8fa8-aa7bfd860733,GUEST_da6ad6f4-6431-4939-877d-d02d249b4d72,https://imagetarget.com/image/Target/
52297080,Swiffer WetJet Pad &#38; Liqui,"Swiffer Heavy Duty Wet Sweeping Cloths Trap + Lock 50% more dirt* allowing you to quickly and easily clean all your hard floor surfaces. *vs. Swiffer wet mopping pad. Swiffer WetJet Pad and Liquid Bundle Pack has a dirt magnet Strip funnels dirt and liquids into the pads center and off your floors. Scrubbing strip breaks apart even the most stubborn dirt. Safe on all finished floors**do not use on unfinished, oiled or waxed wooden boards, non sealed tiles or carpeted floors because they may be water sensitive. Make sure to try Swiffer Heavy Duty Dry Cloths to take your sweeping game to the next level.",APPAREL,0,MULTI-CHANNEL,52297080284025,Swiffer,0,GUEST_439818db-21ad-4efa-a2df-0bd2c89dc151,GUEST_04953cdc-8c22-490a-84f6-8c6cfa12bc11,https://imagetarget.com/image/Target/
78259889,Cascade Platinum ActionPacs Le,"Cascade Platinum ActionPacs dishwasher detergent cleans burnt-on messes in just one wash, with no pre-wash needed. Our powerful ActionPacs unleash cleaning agents that dissolve food, lift it off, and rinse it away. Premium tough food cleaning powers away burnt-on foods, while built-in rinse aid action and the grease-fighting power of Dawn make your dishes shine. Cascade Platinum dishwashing detergent is formulated to help prevent hard-water filming keeping your machine looking fresh and clean. ActionPacs are convenient and easy to use, dissolve quickly, and are safe for septic systems. Plus, Cascade is the #1 Recommended Brand in North America! That's right, more dishwasher brands in North America recommend Cascade vs. any other automatic dishwashing detergent brand, recommendations as part of co-marketing agreements.<br />",APPAREL,0,MULTI-CHANNEL,78259889284025,Cascade,0,GUEST_79e9f6f8-bb0c-4474-976d-0e92f14dd171,GUEST_aa138c60-c18d-4630-b6e4-3971cf52026f,https://imagetarget.com/image/Target/
13025048,Clorox ToiletWand Disposable T,"Clorox ToiletWand Disposable Toilet Cleaning System is a convenient way to a quick clean toilet. The starter kit contains one wand, 6 refills and 1 storage caddy to get you started on a deeper clean. Each disposable head is preloaded with Clorox Cleaner with 4x the powerful scrubbing action to clean tough stains, kill germs, remove rust, calcium and limescale while it disinfects and deodorizes with ease. Based on comparative lab tests, the toilet wand cleans better than a brush. The sponge like cleaning head is shaped so that you can get into every nook and cranny needing cleaning and germ control while killing 99.9% of germs like staphylococcus aureus, salmonella enterica, rhinovirus type 37 and influenza A. This all in one system is designed so that you get a brand new cleaning sponge every time you clean without having to touch a yucky brush. Just click your way to a cleaner toilet with the Clorox ToiletWand Disposable Toilet Cleaning Starter Kit.
<br />
<br />Usage Directions: To disinfect, empty toilet bowl before cleaning. Open pouch of disposable cleaning heads and push handle straight down onto cleaning head until it clicks into place. Dip cleaning head in remaining toilet bowl water for 1-2 seconds. Scrub entire toilet bowl above the water line. Let sit 10 minutes. Flush to rinse toilet. When finished, press cleaning head against the toilet bowl, slide blue button forward and release head into trash bin. Do not flush cleaning head. ToiletWand handle sold separately.
<br />
<br />Caution Statements: Disposable toilet cleaning heads may cause eye and skin irritation. Avoid eye and skin contact with cleaning heads. Keep handle and cleaning heads out of reach of children and pets.
<br />
<br />",APPAREL,0,MULTI-CHANNEL,13025048284025,Clorox,0,GUEST_1804c4bd-10b9-4897-9af9-8ddb6f0bb496,GUEST_dfb02a25-e6e6-4142-b77d-20d05634755f,https://imagetarget.com/image/Target/
75564423,Squeegee - Made By Design&#848,"Keep your glass surfaces clean and flawless with a plastic Squeegee from Made By Design™. This plastic glass squeegee has a rubber lip that hugs glass for a streak-free finish, and the simple handle makes it comfortable to use. Pair it with glass cleaner of your choice to get professional-looking results on your mirrors, windows, shower and more. ",APPAREL,0,MULTI-CHANNEL,75564423284025,Made By Design,0,GUEST_a5b71e82-8cae-43f1-a59e-bca5f3640644,GUEST_0a70ccf2-81ab-4967-a6cd-0c9f53c2c58b,https://imagetarget.com/image/Target/
75666230,Scotch-Brite Scratch-Free Glas,The Scotch Brite Glass Cooktop Wand uses just a little water and a lot of innovative 3M technology. Easily replaceable cleaning heads make sure you’re always ready for tough burned on messes. No chemicals. No scratching. No sweat. Don’t clean harder - clean smarter with the scratch free Scotch Brite Glass Cooktop Wand.<br />-Rinses clean<br />-Dishwasher-safe<br />-Includes 1 wand and two cleaning heads<br />-Refill with Scotch-Brite Glass Cooktop Wand Replacement Heads<br />-Packaging materials contain 100% recycled content,APPAREL,0,MULTI-CHANNEL,75666230284025,Scotch-Brite,0,GUEST_029b51c6-d6da-4ba0-bd68-f712a12f76df,GUEST_bce2cb7f-4e43-4512-afaf-f68a54ef7480,https://imagetarget.com/image/Target/
12992360,Clorox Disinfecting Wipes Blea,"Clorox Disinfecting Wipes are triple-layered to clean, disinfect and remove allergens for 5x cleaning power and leave a clean Fresh scent. Disinfecting Wipes clean and disinfect with antibacterial power that kills 99.9% of viruses and bacteria that can live on surfaces up to 48 hours, including staph, E. coli, MRSA, salmonella, strep and Kleb. These all-purpose disposable wipes remove common allergens, germs and messes on surfaces like kitchen counters, bathroom surfaces and more. Wipes are safe to use on finished wood, sealed granite and stainless steel. Disinfecting Wipes are also great on non-food-contact surfaces in the home, office, classroom, pet area, dorm and locker room. Clean with bleach-free wipes to keep dirt and germs away and leave behind a clean Fresh scent.<br /><br />Usage Directions: Directions for Use: It is a violation for Federal law to use this product in a manner inconsistent with its labeling.  To clean and remove allergens: Wipe surface clean with this product. Let air dry.  To disinfect and deodorize hard, nonporous surfaces: Wipe surface; use enough wipes for treated surface to remain visibly wet for 4 minutes. Let surface dry. For highly soiled surfaces, clean excess dirt first. For surfaces that may come in contact with food, a potable water rinse is required. This product is not for use on dishes, glassware or eating utensils. Not for cleaning or sanitizing skin. Do not use as a diaper wipe or for personal cleansing. Clorox Disinfecting Wipes will not harm most surfaces including acrylic, sealed fiberglass, sealed granite and finished hardwood. Not recommended for use on unpainted wood and unfurnished, unsealed, waxed, oiled or worn surfaces. Test a small area first.<br /><br />Caution Statements: Keep out of reach of children. Do not use as a diaper wipe or for personal cleansing. Causes moderate eye irritation. Avoid contact with eyes or clothing. Wash thoroughly with soap and water after handling. Physical or chemical hazards: do not use or store near heat or open flame.",APPAREL,0,MULTI-CHANNEL,12992360284025,Clorox,0,GUEST_229daeda-18b8-4fb1-8f1c-7d0028b1aa0f,GUEST_b3e6b968-14b9-4c9e-8c1f-248a642c8727,https://imagetarget.com/image/Target/
78308319,PowerPlus Hard Surface Antibac,"Performance you expect, with the ingredients you can trust. Clean without compromise. Bona's PowerPlus Antibacterial Hard-Surface Floor Cleaner cleans and disinfects with the power of Hydrogen Peroxide. This ready to use antibacterial cleaner is uniquely formulated to powerfully clean and effortlessly remove stubborn stains while killing 99.9% of household germs.* It leaves your home smelling clean and fresh with no harsh chemical smell.",APPAREL,0,MULTI-CHANNEL,78308319284025,Bona,0,GUEST_564cecac-e4fe-4e0e-a823-33015784cde0,GUEST_25bbb8c7-e06e-4412-9d83-0423e0c8ffae,https://imagetarget.com/image/Target/
52893648,Scotch-Brite&#174; Heavy Duty ,"Reach for the Scotch Brite Heavy Duty Scrub Sponge because sometimes the mess is just too tough for a regular scrub sponge. From grunge on the grill, to pots and pans that sat overnight, get it done right! Look for heavy scrubbing power also available in a large size for your toughest messes.",APPAREL,0,MULTI-CHANNEL,52893648284025,Scotch-Brite,0,GUEST_fce62979-83c1-47ce-adb2-32d4a0194206,GUEST_af36d67d-b5bf-4be9-8591-f8f28d04d77e,https://imagetarget.com/image/Target/
14694510,Floor Sweepers Dry Cloths - 16,"Clean up tile, linoleum or wood floors with ease with Floor Sweeper Dry Cloths from up & up™. These dry sweeper cloths trap dirt, dust and hair without having to use multiple implements, like a broom and dustpan, and without the mess of a sopping mop and bucket. Perfect for homes with pets, these dry cloths pick up hair and debris on the floor in one quick pass, and then can be easily disposed of. They're unscented so you don't have to worry about any chemical cleanser smell, and the 16 count gives you enough for more than two weeks of once-daily use to keep your home looking great. <br /><br />100% Satisfaction Guaranteed.",APPAREL,0,MULTI-CHANNEL,14694510284025,Up&Up,0,GUEST_bc4da633-b25b-44ba-8e38-6f9978abbd0a,GUEST_bc4da633-b25b-44ba-8e38-6f9978abbd0a,https://imagetarget.com/image/Target/
14710162,Clorox Automatic Toilet Bowl C,"Clorox Automatic Toilet Bowl Cleaner Bleach & Blue tablet sanitizes and refreshes your toilet bowl with every flush. Designed to help prevent tough stains, this Bleach and Blue tablet let you spend less time scrubbing your toilet, just simply drop the tablet in your tank and let it do its work. And you will know it is working, because you will see sparkling blue water in your toilet bowl. Each tablet deodorizes the toilet bowl water in 5 minutes and continuously cleans for up to 4 months. When the water is no longer blue, you know it is time for another tablet. The tablet does not harm the septic tank. With Clorox, you know your toilet bowl is clean and disinfected.
<br />
<br />Usage Directions: Clean toilet bowl thoroughly, including under the rim. Cut open pouch. Do not touch tablet directly. Flush toilet. When water level in tank is low, drop tablet in tank near side wall away from water valve opening. When tablet is dissolved, simply add a new Clorox Automatic Toilet Bowl Cleaner Bleach & Blue tablet to help keep your bowl fresh. Tablet should be used in toilets that are flushed daily. Otherwise, water color may vary. Each tablet's lifetime may vary.
<br />
<br />Caution Statements: Eye irritant. May cause skin irritation. Do not get in eyes, on skin or on clothing. Keep out of reach of children and pets. Do not use or mix with other products, as hazardous gases may result. Disposal: Recycle empty carton or discard in trash.
<br />
<br />",APPAREL,0,MULTI-CHANNEL,14710162284025,Clorox,0,GUEST_448f5aaf-4f39-41b4-b91c-397066e030b8,GUEST_da2c8726-e170-4ea0-a534-f8c5b1f5148c,https://imagetarget.com/image/Target/
14230030,Mrs. Meyer's Basil Scent Multi,"Mrs. Meyer's Clean Day Multi-Surface Concentrate features gentle yet strong cleaning agents, while also providing a special, singular scent for your entire home. The basil scented cleaner has a cool, crisp scent that is uplifting & grounding, familiar & exotic - all at one time. Such an inviting herbal smell, the garden's friendly boost of green. This garden-fresh scented multi purpose cleaner effectively cleans non-porous multi-surfaces such as floors, counters, and surfaces in bathrooms, kitchens or any room both inside and outside. This biodegradable cleaner is concentrated and hard-working. It contains plant derived and other thoughtfully chosen ingredients. Made without parabens, phthalates, animal derived ingredients and always cruelty free. Requires dilution for use. Available in other garden inspired scents and biodegradable products such as dish soaps and laundry detergents! Mrs. Meyer's - rooted in goodness.<br /><br />Directions FOR USE: Dilute 1/4 cup of this concentrated cleaner with 1-gallon warm water.<br /><br />USES: Uses: Safe for use on all non-porous home surfaces. It effectively cleans floors, counters, and surfaces in bathrooms, kitchens or any room both inside and outside.",APPAREL,0,MULTI-CHANNEL,14230030284025,Mrs. Meyer's Clean Day,0,GUEST_f2d440de-ce5c-4d89-979a-705c0d585d82,GUEST_b24713dc-dfb5-4234-9ee5-9026fc664a7a,https://imagetarget.com/image/Target/
78327958,Casabella Infuse Glass &#38; W,"Casabella Infuse Glass & Window Microfiber Cloths were designed to give you a streak-free shine on all types of glass surfaces. The microfiber fabric uses electric-charged fibers to pick up dust and other dirty messes. These Glass & Window cloths were designed with the environment in mind, and are both washable and reusable so you can reduce waste while still achieving a deep clean throughout your home. <br /><br />Hand wash or machine wash - in warm water on a delicate cycle. No fabric softener, air dry or tumble dry on low.<br /><br />Includes (2) 12""x 14"" Glass & Window Microfiber Cleaning Cloths<br />",APPAREL,0,MULTI-CHANNEL,78327958284025,Casabella,0,GUEST_6e4813f5-40d6-4632-80c6-8b735b5b0c7c,GUEST_2398aaae-ab00-4789-8439-038faa5e854d,https://imagetarget.com/image/Target/
14694500,Weiman Granite &#38; Stone Dai,"Clean, shine, & disinfect your stone surfaces with the new disinfecting formula that kills 99.9% of germs, viruses & bacteria. For use on sealed stone surfaces, including granite, marble, limestone, slate & glazed tile. Its superior formula works well on countertops, floors, shower stalls, sinks & other hard, non-porous surfaces in kitchens, bathrooms & other household areas. Kills the following bacteria in 10 minutes on hard, non-porous surfaces: Escherichia Coli (E. coli), Salmonella Enterica (Salmonella), and Staphylococcus Aureus (Staph). It also kills the following viruses in 10 minutes on hard, non-porous surfaces: Influenza A (H1N1) and Human Coronavirus (ATCC VR-740).",APPAREL,0,MULTI-CHANNEL,14694500284025,Weiman,0,GUEST_66183d56-fc84-4d47-b80e-578f7502d006,GUEST_bd24c0b6-f0ef-48f5-a515-e61c3692ad15,https://imagetarget.com/image/Target/
14763602,Clorox Disposable Latex Free G,"When situations happen—and we know they do, thank goodness for these Clorox Disposable Latex Free Gloves. These latex and powder free hand protectors are as durable as ever, offering multi-purpose hand protection for what ever life throws your way. Use them to gard agains houshold cleaning chemicals so what goes to action on your showers, sinks, and drains stays far from your skin.  Avoid the backup blues with this ten pack and keep your digits out of dirty water. You’re all covered with Clorox there to lend you a hand . <br />",APPAREL,0,MULTI-CHANNEL,14763602284025,Clorox,0,GUEST_97d5be5b-bda4-4f5c-a218-b52e6d0e92ea,GUEST_dad75ed0-bb5d-49da-a7bf-a82754d83f2d,https://imagetarget.com/image/Target/
53241345,Swiffer Sweeper Heavy Duty Wet,"Swiffer Heavy Duty Wet Mopping Pads Trap + Lock 50% more dirt* allowing you to quickly and easily clean all your hard floor surfaces. *vs. Swiffer wet mopping pad. Dirt magnet Strip funnels dirt & liquids into the pad's center and off your floors. Scrubbing strip breaks apart even the most stubborn dirt. Safe on all finished floors**do not use on unfinished, oiled or waxed wooden boards, non sealed tiles or carpeted floors because they may be water sensitive. Make sure to try Swiffer Heavy Duty Dry Cloths to take your sweeping game to the next level.",APPAREL,0,MULTI-CHANNEL,53241345284025,Swiffer,0,GUEST_31c38a44-4d3b-4077-ac43-c06d1a9523f3,GUEST_0194b7e7-932e-4fec-a6e5-ec973fb785e3,https://imagetarget.com/image/Target/
75564401,Iron Handle Scrub Brush - Made,"Keep your space sparkling clean with a plastic Scrub Brush from Made By Design™. This gray scrub brush features a surface of durable bristles that are tough on dirt and grime, and the comfortable grip makes it perfect for heavy-duty scrubbing. The handle is finished with a plastic loop for easy storage, and the plastic construction holds up under regular use. ",APPAREL,0,MULTI-CHANNEL,75564401284025,Made By Design,0,GUEST_44108cbf-f6ec-40de-a03d-6df6cce545ab,GUEST_43af9fc2-b66c-4607-b2d6-bd6aba44000d,https://imagetarget.com/image/Target/
75564410,Utility Scrub Brush - Made By ,"Round out your collection of cleaning implements with a Gong Scrub Brush from Made By Design™. This versatile plastic brush features a rectangle surface densely packed with durable bristles, and the square shape and angled handle make it perfect for a variety of cleaning tasks. The handle is finished with a plastic loop that provides a convenient storage option, and the plastic construction means it will stand up under heavy use. ",APPAREL,0,MULTI-CHANNEL,75564410284025,Made By Design,0,GUEST_444677cb-3bf7-4cb2-a68d-6e90f88cd4e8,GUEST_107bab67-8c7c-4188-b156-8b41c89cad36,https://imagetarget.com/image/Target/
50631426,Urine Destroyer - 32oz - Up&Up,Up & Up Urine Destroyer 32oz<br>Uses the power of oxygen to target stains and odors<br>Is powerful on set in stains while being gentle on your carpets and furniture<br>Goes to work on odors as well as stains to clean all evidence and prevent re-marking,APPAREL,0,MULTI-CHANNEL,50631426284025,Up&Up,0,GUEST_939a067f-3f86-47e5-86f2-a9f346893933,GUEST_bed4ad62-5ae0-4b8d-bf9e-265c0b0af70a,https://imagetarget.com/image/Target/
51201830,Babyganics All Purpose Surface,"Your baby’s got a full time job: 1. Crawl on floors. 2. Explore every nook and cranny. 3. Touch every possible surface. Your job? Making sure all surfaces are super clean and ready for baby exploration. Done!<br />Great for cleaning kitchen countertops, high chairs, toys, walls, hardwood floors, painted surfaces, furniture, inside ovens, laminate, porcelain, granite, bathroom fixtures, wood, sealed stone, electronics, & more. You know the drill: pop the top, wipe the mess, close the lid.",APPAREL,0,MULTI-CHANNEL,51201830284025,Babyganics,0,GUEST_b0ee58f6-2047-44dc-afac-e71b1eea5ac7,GUEST_fecebb52-e60e-4387-9a0e-88f36354b607,https://imagetarget.com/image/Target/
13821393,Scotch-Brite 3-in-1 Microfiber,"The Scotch Brite 3 in 1 Microfiber Kitchen Cloth absorbs up to 50% more (*) than ordinary cotton Dishcloths!* It also rinses and rings easily and dries quickly. The microfiber cloth is perfect for drying dishes, kitchen cleaning, dusting, glass and more. As cleaning tool experts for over 50 years, Scotch Brite Brand is the only brand with the breadth of cleaning tools for all your home cleaning needs.",APPAREL,0,MULTI-CHANNEL,13821393284025,Scotch-Brite,0,GUEST_1ec94f79-aaf0-43dd-aee8-fcdc52987ff8,GUEST_b66e3f61-c5f9-4aea-bf27-19ca32f7dcd0,https://imagetarget.com/image/Target/
